P,n,Paper,Min Time,Time opt
300,200,0,1430685.030551766,1353930.2813691243
300,300,0,2164665.1856605597,2106941.9582239296
300,400,0,2716246.3142608274,2635931.6427772148
300,500,0,3320196.786815714,3256526.908354038
300,600,0,4011339.854723333,3860325.03517347
300,700,0,4857828.202320525,4715652.209293709
300,800,0,5619408.462541118,5457311.505724929
300,900,0,6268281.100746541,6059245.360832026
300,1000,0,6806141.203954793,6578713.000766746
300,100,0,720735.0506386231,678523.9981816225
300,200,0,1473668.607423739,1369567.9149102308
300,300,0,2027938.3525593437,1984026.3602400303
300,400,0,2662879.6304933066,2602464.8559882855
300,500,0,3654204.400336495,3475918.845010206
300,600,0,4358778.338390795,4179014.350067403
300,700,0,4715851.1027878355,4593369.6552796615
300,800,0,5363881.455069949,5184529.301627593
300,900,0,6286882.855729408,6047224.872962801
300,1000,0,6674254.141245796,6441804.8466194365
300,100,0,701526.0408838554,696079.4643997771
300,200,0,1247764.2009579483,1185785.1301919143
300,300,0,2093232.0058985096,2017713.7439097015
300,400,0,2877216.9458322385,2768260.7019595876
300,500,0,3421761.9918540125,3309814.780958854
300,600,0,4280155.035267764,4180790.0424581664
300,700,0,4940418.452114142,4799243.052573373
300,800,0,5371780.457023183,5235699.489846736
300,900,0,6109950.7600123165,5940595.939256996
300,1000,0,6956104.353373237,6725235.670999009
300,100,0,641781.8182384024,614923.8920349259
300,200,0,1316313.9425837954,1288690.0866561602
300,300,0,1889808.9003466226,1821486.1289322504
300,400,0,2807344.8979300456,2733944.4557608254
300,500,0,3371449.576327429,3283802.2475467576
300,600,0,4199587.536001207,4100133.1797747198
300,700,0,4891948.490648291,4778074.247090922
300,800,0,5556044.6219025515,5357136.79079369
300,900,0,6079285.720202743,5887429.996728253
300,1000,0,6887891.485459215,6717312.075242484
300,100,0,718406.2090666876,678903.829991927
300,200,0,1329833.6415248178,1316282.2744100273
300,300,0,2041184.6896542541,1995577.3522844282
300,400,0,2616867.8835398974,2548037.694464021
300,500,0,3544829.4741444304,3443402.3804435986
300,600,0,4139617.8516628565,4042500.690763006
300,700,0,4965077.913127079,4830189.707598883
300,800,0,5516273.363221964,5335288.040057655
300,900,0,6196469.299149998,6004220.641874541
300,1000,0,6862435.618222007,6698570.204418707
300,100,0,671845.7604286302,662906.8832070059
300,200,0,1508738.406420608,1444386.097875774
300,300,0,2070685.0761116133,2021936.98799836
300,400,0,2684606.9276195914,2585314.032285014
300,500,0,3513536.1474246136,3411941.189591615
300,600,0,4146803.6297249175,3981552.758767407
300,700,0,4520441.905300238,4380822.611850519
300,800,0,5664299.755007777,5464512.223777699
300,900,0,5977244.315855202,5843220.328237352
300,1000,0,6935790.670948317,6782454.996429795
300,100,0,651030.5507982328,628969.2522897491
300,200,0,1356248.585530825,1337023.7404434013
300,300,0,2049192.254693105,2014971.5381078625
300,400,0,2750655.9589115,2664231.2290463694
300,500,0,3397357.6197153814,3272323.915135941
300,600,0,4169748.90212666,4042089.3714689645
300,700,0,4620464.391880767,4518056.910321964
300,800,0,5459257.67629307,5318579.82679042
300,900,0,6143087.56107545,5935770.270951502
300,1000,0,7100405.627381913,6871351.057400264
300,100,0,767908.3212922725,710949.1481564087
300,200,0,1482731.7102346995,1418009.510629458
300,300,0,2105927.60501031,2062464.2133295424
300,400,0,2862889.286724541,2783051.3057331983
300,500,0,3547624.279839804,3355473.1266480973
300,600,0,3971168.620549256,3883745.7552763154
300,700,0,4692106.250888702,4586560.118843468
300,800,0,5513182.318843354,5386905.319929882
300,900,0,6248280.8287138175,6068123.537363589
300,1000,0,6513753.892704321,6376089.04656315
300,100,0,713633.3333293452,712746.7005892777
300,200,0,1389296.2158970593,1353866.8733351605
300,300,0,2053425.0444274456,2008729.7801864871
300,400,0,2675987.125513713,2614758.480407946
300,500,0,3535263.241231565,3439840.9958749423
300,600,0,4169067.8870576876,4028037.5147333248
300,700,0,4964983.2233794,4760477.2732335925
300,800,0,5644301.102953731,5438292.996233726
300,900,0,6223908.412323041,6024318.883066651
300,1000,0,6821476.460636129,6649326.673153399
300,100,0,616559.4390348525,613041.6282707896
300,200,0,1393718.9712521993,1322949.5395087674
300,300,0,2132460.04331813,2064523.6267417392
300,400,0,2772757.9610891426,2658700.7681640824
300,500,0,3588251.2949100253,3447904.8822930017
300,600,0,4197718.375413656,4064659.9018386626
300,700,0,4989873.049869776,4811281.839194637
300,800,0,5535482.859096698,5355141.22841922
300,900,0,6397830.992883782,6174355.058803588
300,1000,0,6936924.016867834,6732811.022705412
300,100,0,655553.5691345631,623001.5711589303
300,200,0,1310448.3038662823,1306408.1921862161
300,300,0,2076626.741355183,1986182.3221831452
300,400,0,2763206.5726846247,2658258.155339876
300,500,0,3305328.498018757,3242431.044579503
300,600,0,4147137.3303202973,4018552.396977521
300,700,0,4706448.694546655,4602396.70089852
300,800,0,5512098.886804218,5356578.775468067
300,900,0,6159599.882942694,5939482.944843799
300,1000,0,6674786.258499491,6559318.638714458
300,100,0,736845.4050814993,702062.9274249318
300,200,0,1377897.8595193198,1315546.146835517
300,300,0,2075347.6681636465,2009202.8422409205
300,400,0,2626030.2756559546,2582545.9886499275
300,500,0,3371506.5456061093,3271464.0635161344
300,600,0,4225413.112905112,4063842.497815021
300,700,0,4988197.525956097,4822471.785094493
300,800,0,5423205.185741263,5259103.410322382
300,900,0,6336778.917125791,6141843.642512169
300,1000,0,6977739.169331206,6695013.668522247
300,100,0,740799.9130700992,676873.4908728097
300,200,0,1414098.4158332078,1374065.7098716726
300,300,0,2015440.4046804586,1965899.3961305753
300,400,0,2774117.630892556,2710020.773453011
300,500,0,3457736.7695240304,3402419.5820188127
300,600,0,4237950.27827284,4087000.764439413
300,700,0,4698187.414360232,4592844.655224326
300,800,0,5562356.522131601,5367219.855795944
300,900,0,6081193.720678892,5846806.487298601
300,1000,0,6868888.261245665,6653152.9866350405
300,100,0,753630.3933076148,749207.8543838084
300,200,0,1426351.777830811,1394741.8762936979
300,300,0,2056220.3919625499,1995964.652812946
300,400,0,2639305.0882074963,2579688.8881011065
300,500,0,3349971.065334355,3242939.1511566173
300,600,0,4092837.247096637,3975033.229473918
300,700,0,4903001.991860533,4765887.858617758
300,800,0,5554940.867286625,5351427.69708087
300,900,0,6309881.727182309,6096632.6296953205
300,1000,0,6961088.230602233,6753733.788361262
300,100,0,711974.6502060982,683399.9248722093
300,200,0,1393452.6652369262,1319907.7867500905
300,300,0,2071258.3982040766,2028760.415811348
300,400,0,2858381.4209275986,2803320.906290958
300,500,0,3526458.3110679253,3388162.4467845857
300,600,0,4065587.142201879,3917240.5002706624
300,700,0,4708944.386199409,4579975.524123732
300,800,0,5474178.332432901,5305447.164715545
300,900,0,6162400.119912918,5959701.769621218
300,1000,0,6907161.553981371,6655557.740374981
300,100,0,687341.0028325708,678040.3072755086
300,200,0,1428453.2408240153,1354956.792599682
300,300,0,1950271.2165876199,1881494.1329093461
300,400,0,2608456.2965613203,2544956.655168578
300,500,0,3454094.9484579097,3383122.213565347
300,600,0,4045786.7837313125,3946494.568596181
300,700,0,4673700.3475923715,4553302.856016243
300,800,0,5201940.453585293,5113829.890017359
300,900,0,6065753.926907246,5833137.440245157
300,1000,0,6923542.89525848,6751705.463075144
300,100,0,691271.8264281598,677011.9531849347
300,200,0,1423644.624173245,1367404.2957065178
300,300,0,2133073.539230168,2030481.1707595272
300,400,0,2666674.472335592,2593655.172547102
300,500,0,3626889.2869408927,3527939.051614378
300,600,0,4129242.8265119125,3978124.933482575
300,700,0,4825984.049083013,4646189.337355845
300,800,0,5502786.689667281,5333139.7947924035
300,900,0,6305229.865041567,6072584.125387888
300,1000,0,6881934.454404651,6688856.34257517
300,100,0,658884.8320258852,632110.0836692085
300,200,0,1397681.5495253473,1361871.7830656534
300,300,0,2095898.2517458405,1996006.7507990308
300,400,0,2780184.0759541746,2696683.000961118
300,500,0,3427173.3661582717,3321826.8519648146
300,600,0,4090346.8755755066,3903070.8260353343
300,700,0,4997184.232204729,4795869.558080325
300,800,0,5678724.894048338,5505883.499892876
300,900,0,6424441.533238172,6156991.387445463
300,1000,0,6723760.506830422,6549204.692879402
300,100,0,629326.3877609412,623364.8971255879
300,200,0,1332164.2900971444,1289305.9402824836
300,300,0,2100360.718704442,2018181.9980307296
300,400,0,2700286.1436253735,2608290.13381988
300,500,0,3235323.5817323676,3201596.3823564337
300,600,0,4206600.86271698,4097460.4655321925
300,700,0,4749617.952323426,4614209.538408481
300,800,0,5441617.123559699,5336584.518419961
300,900,0,6177588.441017414,5986731.472137202
300,1000,0,6810416.004699973,6649438.920704082
300,100,0,681693.6433743202,679141.2031719933
300,200,0,1329305.5839854488,1322856.86190925
300,300,0,1990504.2977798618,1866680.1390688857
300,400,0,2830495.497186658,2726340.558181436
300,500,0,3551615.9709768994,3451538.5907686558
300,600,0,3952932.3301605904,3877836.6289801314
300,700,0,4777792.799217935,4647079.524299444
300,800,0,5627085.664094227,5451538.585992932
300,900,0,6053995.696000612,5919509.508608604
300,1000,0,6648614.250085181,6502389.254849729
300,100,0,652461.9404057793,607951.7805020058
300,200,0,1447402.0062536728,1411212.222440751
300,300,0,2062453.5294824068,2013169.9477416093
300,400,0,2824946.102642692,2712266.7195904446
300,500,0,3532043.776973259,3425448.0475672106
300,600,0,4065166.126556506,3977065.166859754
300,700,0,4791130.785442057,4611558.497016421
300,800,0,5331440.037937593,5210685.394495689
300,900,0,6101177.384348117,5868588.109946038
300,1000,0,6737485.923778442,6518601.722386025
300,100,0,734918.5899537298,708350.9087200147
300,200,0,1292636.5586092551,1276304.9836434345
300,300,0,2066856.306894472,1981703.2876141127
300,400,0,2749046.9485056754,2656186.1186488257
300,500,0,3256022.860846794,3152072.053877217
300,600,0,4065669.9565294967,3982878.6957025584
300,700,0,4798605.820884997,4702892.261972859
300,800,0,5571018.170398239,5377472.028353286
300,900,0,6072868.188157411,5897665.197180593
300,1000,0,6783757.920729855,6639063.227628162
300,100,0,666448.9951835464,645426.6615228234
300,200,0,1361918.4439698975,1332586.3746507731
300,300,0,1940755.5486460037,1874446.683396742
300,400,0,2780148.7165265675,2661798.4798618443
300,500,0,3414066.4901421624,3312561.99228366
300,600,0,4017204.9078248097,3930315.4550837507
300,700,0,4802196.627160599,4694722.477619927
300,800,0,5290844.716199822,5149051.353349006
300,900,0,6028298.270537997,5917854.860824462
300,1000,0,6739436.093710128,6519437.448841726
300,100,0,573289.4600699734,568540.1102989821
300,200,0,1391714.9669488128,1352063.4239601672
300,300,0,2067466.6170055503,1984641.5904039391
300,400,0,2833540.3897502422,2709585.3304679133
300,500,0,3456685.9575967165,3342739.7806893247
300,600,0,3926493.416345103,3772834.129058683
300,700,0,4644974.827166731,4537973.62231158
300,800,0,5661820.931195331,5496086.167570761
300,900,0,6104679.028720666,5876901.994128217
300,1000,0,6856981.131948408,6603319.310880095
300,100,0,684379.1919125414,664800.6992356796
300,200,0,1481504.0345828608,1449234.1729453492
300,300,0,2079472.9656003895,2021888.4407209833
300,400,0,2595281.0860643894,2548329.043621956
300,500,0,3527761.136791379,3400216.1176546034
300,600,0,4104889.0067546745,4018067.748261564
300,700,0,4918878.5788361505,4775570.279584553
300,800,0,5307478.448043562,5203045.524184612
300,900,0,6335192.713792799,6137170.563328017
300,1000,0,6697478.765104231,6488784.571827314
300,100,0,675346.6976328976,662954.4462188584
300,200,0,1429257.5772111528,1365394.4095750586
300,300,0,2088680.234437963,2047214.0189248587
300,400,0,2730184.28382157,2622650.1214543837
300,500,0,3563714.759825396,3465023.9075776576
300,600,0,4138277.2534441934,4021049.694639162
300,700,0,4613438.606148781,4488015.867289507
300,800,0,5639810.276246097,5509688.9244277775
300,900,0,6294381.912829606,6050787.810000496
300,1000,0,6859907.547538938,6682032.156953616
300,100,0,767055.3238329228,724287.9201229862
300,200,0,1344122.2710515184,1291321.1963174494
300,300,0,1974726.5391019057,1935423.5455343851
300,400,0,2671195.5453134617,2605990.4664559113
300,500,0,3456203.4036971866,3345496.104804797
300,600,0,4026512.2238851613,3937404.4946193593
300,700,0,4652064.59791782,4552708.057402852
300,800,0,5400353.066321995,5266693.758314693
300,900,0,6257668.594937832,5993274.895035729
300,1000,0,7019869.532004408,6807266.944951269
300,100,0,719610.3088800908,702266.9581038232
300,200,0,1408594.8952659785,1359894.9184885845
300,300,0,2119972.69258669,2058903.7291240834
300,400,0,2674444.5030601113,2618866.362108088
300,500,0,3633226.137334407,3543152.862351456
300,600,0,4091761.973756226,3973534.389452095
300,700,0,4769692.909047825,4654670.206688388
300,800,0,5638483.196263634,5507296.138607133
300,900,0,6234502.967267882,6047624.732872306
300,1000,0,6858711.380722407,6669104.465602662
400,100,0,528687.192820374,507243.5696873019
400,200,0,1032554.5466752509,1009182.8076216583
400,300,0,1642224.989175526,1570448.832123688
400,400,0,2071774.895319314,1976323.3972203562
400,500,0,2723828.095500574,2553729.6590320794
400,600,0,3189689.6269645835,3040322.411859892
400,700,0,3748065.435447383,3563103.6243052944
400,800,0,4322521.791556957,4084130.094688149
400,900,0,4671420.053432649,4501576.5716159865
400,1000,0,5364611.525978476,5117311.441895305
400,100,0,558443.6125105508,495279.7333801461
400,200,0,1127302.055566992,1073624.9416424667
400,300,0,1598531.0304835893,1491099.671368175
400,400,0,1995368.1201271787,1903206.6977027336
400,500,0,2613133.2521327115,2496256.3351045055
400,600,0,3268448.81916043,3057860.388710313
400,700,0,3735966.231455327,3535008.829287105
400,800,0,4344937.00832743,4106611.687692959
400,900,0,4903718.502055968,4628877.507123154
400,1000,0,5256185.929383874,4913387.148149847
400,100,0,562520.7993360601,508715.97021945956
400,200,0,1114314.3827260814,1015447.7110268429
400,300,0,1663955.30338918,1580206.468667947
400,400,0,2069005.6647145674,1976948.732082911
400,500,0,2569677.980924721,2442395.1812655283
400,600,0,3122357.7135361503,2895243.7763801026
400,700,0,3753800.6292727967,3536739.1569702816
400,800,0,4320304.58373177,4092983.629293697
400,900,0,4809959.569428412,4544434.020624019
400,1000,0,5307249.490357571,4934034.750575059
400,100,0,556177.3515328796,508892.9986362169
400,200,0,1165181.2615151918,1027175.9361826731
400,300,0,1586345.779987926,1488019.7701800228
400,400,0,2045761.3173915213,1951848.6419912141
400,500,0,2789730.6204175917,2606939.1337576546
400,600,0,3414911.180060169,3134260.7625505524
400,700,0,3647978.01575262,3445027.2414597464
400,800,0,4111479.700819461,3888396.976220695
400,900,0,4812562.433257802,4535418.6547221
400,1000,0,5158537.632907465,4831353.634964578
400,100,0,532660.5420419835,522059.59829983284
400,200,0,970417.7988940804,889338.8476439357
400,300,0,1622784.391847768,1513285.307932276
400,400,0,2197259.4235911863,2076195.5264696907
400,500,0,2627610.688712669,2482361.0857191407
400,600,0,3268913.1020714655,3135592.5318436245
400,700,0,3820497.781776377,3599432.289430029
400,800,0,4124288.9638476647,3926774.6173850517
400,900,0,4656606.031276428,4455446.954442747
400,1000,0,5379085.515820952,5043926.753249257
400,100,0,497381.57141198555,461192.91902619443
400,200,0,1007766.8334978621,966517.5649921201
400,300,0,1450223.5310685048,1366114.5966991878
400,400,0,2147855.2634006157,2050458.341820619
400,500,0,2589374.0325268856,2462851.685660068
400,600,0,3207520.5664479556,3075099.8848310397
400,700,0,3735869.9531605965,3583555.6853181915
400,800,0,4258482.516883598,4017852.593095267
400,900,0,4653415.106922713,4415572.497546189
400,1000,0,5323782.512311235,5037984.056431863
400,100,0,565000.9679329498,509177.8724939453
400,200,0,1008897.7753026063,987211.7058075204
